Attitude,Play Record,Publish Date,Free_get,Refunded,Content,Helpful,Funny,Award Count,Poster Link,Nickname,Product Count,Reply Count,Language
1,9.7 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t作为一个喜欢收纳整理，非常在意秩序感，对于长久留在身边的细碎物件会建立情感联结的人，非常非常喜欢这款游戏。不直接讲述故事，也没有主人公出现，而是借由一个个物件，和一次次搬家、整理行李来叙事。其实也没有什么宏伟或奇特的故事，只是几乎每个人从孩提到多年后的社畜，在二三十年间都会经历的重要又微不足道的变化：搬离父母家，上大学，自己租房，和爱人同居，分手后回归独居，成立家庭...', ' 真好o(^▽^)o！', '每一次搬家都是一次对新生活的思考和展望，游戏机放哪里好呢？玩偶是放在床边还是沙发上？笔记本要藏在枕头下吗？前任的照片还是放柜子里吧。小鸡玩偶一只只变多🐥，新家里到处摆满了绿植。一次次离开、重新与新的空间建立联系与记忆的过程中，有的物件留下了，有的留在了旧的时间里。', '（如果有什么不足的话，要是使用拍照功能时，zoom in/zoom out的可选颗粒度可以再细一点就好了！滤镜可以叠加就更好了！贴纸旋转方向除了上下左右还可以有斜角就好了！）\t\t\t']",0,1,0,https://steamcommunity.com/profiles/76561199338972051/,星星是个大菜菜,,0,SIMPLIFIED CHINESE
1,7.7 hrs on record,September 22,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t好玩爱玩\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199753211506/,3029046043,,0,SIMPLIFIED CHINESE
1,4.3 hrs on record,September 22,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t打开箱子，从幼儿到升学到恋爱到分手到工作到生子。', '我们打开了她的箱子，也打开了她的一生。', '结尾音乐很好听\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199323636253/,索普LXY,,0,SIMPLIFIED CHINESE
1,8.7 hrs on record,September 22,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t很可爱的游戏\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199568386122/,gu,,0,SIMPLIFIED CHINESE
1,3.5 hrs on record,September 21,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t很早就想入手的游戏，没想到制作组还一直在更新新的场景内容。\t\t\t'],0,0,0,https://steamcommunity.com/id/lai001lai007/,lai001lai007,,0,SIMPLIFIED CHINESE
1,10.6 hrs on record,September 20,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t非！常！喜！欢！本人是重度强迫症，就喜欢把东西都收拾的整整齐齐，前前后后玩了3遍还是觉得意犹未尽。通过收拾女主角的行李、房间的变化来侧面观察到她的人生轨迹，了解她的故事，真的很有意思！游戏画面是像素风格的，每一件东西都非常的精致，同一件东西的摆放位置在不同的关卡里可能不一样（前任的照片 笑）。场景也非常有生活气息，看着女主毕业初期租的小破屋不免想起了自己也度过一样的日子。非常推荐给喜欢收拾、强迫症的各位！\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198185310083/,黒魔法师,,0,SIMPLIFIED CHINESE
1,1.2 hrs on record,September 16,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t生活不会允许你把所有的书整齐地摆在书架上\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198405065045/,Ruoqi,327,0,SIMPLIFIED CHINESE
1,1.0 hrs on record,September 16,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t先说结论：中杯', '打扫卫生小游戏，甚至还有点剧情！（随着主人公不断搬家，不断有新的发现', '我在现实里都懒得打扫卫生为什么会买这个游戏（疑惑', '点点点，收拾房间，解解闷\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198867829207/,Finn_ふぃん,154,0,SIMPLIFIED CHINESE
1,5.6 hrs on record,September 10,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t有点温馨的小游戏，虽然在家从来没好好整理过，但是在游戏里疯狂强迫症，还有一些令人会心一笑的小彩蛋。', '大部分人觉得无聊，我觉得刚刚好的小游戏\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199049255575/,Season,283,0,SIMPLIFIED CHINESE
1,10.3 hrs on record,September 14,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tvery interasting game but sometime this game is bit dark if you think deeply\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199520984372/,blyzeapelin,,0,JAPANESE
1,6.0 hrs on record,October 10,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tオススメ作品です。', '荷物の整理をする中で住人の人生を追っていく素敵な作品！', 'テキストで語られる訳ではないものの、', '細かな演出で何があったのかを感じさせてもらえます。', '現実でもこれくらいスムーズに荷解きが出来たらいいのに......\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198091597759/,Yu_1741,,0,JAPANESE
1,4.6 hrs on record,October 9,0,0,"['人間は荷物に含まれる小さな写真を除いて全く登場しない。', 'しかし、荷物の内容から分かるのは一人の女の子が女性へと変わり、色々な経験をしていくというストーリー性である。', 'ネタバレ回避の為、ストーリーについては深く言及しないが、私は前情報なしで何のけなしでこのゲームをプレイして、その物語に感動してしまった。', 'ストーリー以外で言うと、「Aの荷物とBの荷物とセットで置く」、「水場に機械を置く」、「ルービックキューブの面を揃える」等、一工夫する事で解放される実績が何個かある。\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199090894148/,haraheri,109,0,JAPANESE
1,1.8 hrs on record,September 14,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t난 여기에 물건 놓기 싫다고.\t\t\t'],1,0,0,https://steamcommunity.com/profiles/76561199066236024/,Let's Go Alba with Windy,,0,KOREAN
1,3.3 hrs on record,October 7,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t아기자기하고 방꾸미기 정리하기 좋아하면 개재밌음', '이거 각박증있는사람들이 해야됨\t\t\t']",1,0,0,https://steamcommunity.com/id/hungbok/,HungBok,421,0,KOREAN
1,1.6 hrs on record,October 9,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t상식에 사로잡히지마\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199592066491/,낸내,10,0,KOREAN
1,3.2 hrs on record,October 7,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t정리하는 재미는 있는데 너무 억지로 다 끼워맞춰야 할 땐 화남 근데 정리 다 하고 나면 재밌음 내가 원하는 물건이 먼저 나오면 좋겠다 싶을때도 있음\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198804369061/,MINTRASHU,,0,KOREAN
1,3.8 hrs on record,September 28,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t누가 이렇게 방에 욱여넣냐고\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199385124719/,Dapat0379,,0,KOREAN
1,7.5 hrs on record,September 21,1,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t더,,,,,더주세요,,,,너무짧아요,...\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199728418249/,jennifereo2348,,0,KOREAN
0,5.3 hrs on record,September 18,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t플레이 타임과 요소에 비해 가격이 너무 많이 나감\t\t\t'],0,0,0,https://steamcommunity.com/id/rutenum17/,rutenum_17,,0,KOREAN
1,20.5 hrs on record,September 17,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t생각날때마다 하고 또 해요...', '후속작도 나오면 좋겠어요...\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198283577007/,momoming,,0,KOREAN
1,3.6 hrs on record,September 14,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t정리가 취미이신분,꾸미는거 좋아하는분 다 개추함', '전반적으로 이쁘고 힐링되는 느낌이 아주 좋읍니다...\t\t\t']",0,0,0,https://steamcommunity.com/id/jonem7199/,INFP 냐리,75,0,KOREAN
1,16.3 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t몇 시간이나 다시 붙들고 있는 맛이 있습니다. 약간 강박이 생기는 것 같기도 하지만 정리게임이 다 그런 것이니까요. 근데 게임 감성상 도대체 이게 뭔지 싶은 물건들이 종종 있습니다. 예로 파란 박스같은 기계가 게임기기라는 사실을 플탐 12시간에 알아차렸다는 것이 상당히 큰 기억에 남습니다. 전 무슨 휴대용 배터리 인 줄 알았답니다.', '몇 번이고 다시 플레이하면서 똑같은 자리에 물건을 넣는 절 볼 수 있었습니다. 그래도 손이 심심하거나 심신의 안정이 필요할 때 다시 하기 좋았답니다.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199427585715/,flakrsnfl,,0,KOREAN
1,1.8 hrs on record,September 14,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t난 여기에 물건 놓기 싫다고.\t\t\t'],1,0,0,https://steamcommunity.com/profiles/76561199066236024/,Let's Go Alba with Windy,,0,KOREAN
1,3.3 hrs on record,October 7,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t아기자기하고 방꾸미기 정리하기 좋아하면 개재밌음', '이거 각박증있는사람들이 해야됨\t\t\t']",1,0,0,https://steamcommunity.com/id/hungbok/,HungBok,421,0,KOREAN
1,1.6 hrs on record,October 9,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t상식에 사로잡히지마\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199592066491/,낸내,10,0,KOREAN
1,3.2 hrs on record,October 7,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t정리하는 재미는 있는데 너무 억지로 다 끼워맞춰야 할 땐 화남 근데 정리 다 하고 나면 재밌음 내가 원하는 물건이 먼저 나오면 좋겠다 싶을때도 있음\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198804369061/,MINTRASHU,,0,KOREAN
1,3.8 hrs on record,September 28,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t누가 이렇게 방에 욱여넣냐고\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199385124719/,Dapat0379,,0,KOREAN
1,7.5 hrs on record,September 21,1,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t더,,,,,더주세요,,,,너무짧아요,...\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199728418249/,jennifereo2348,,0,KOREAN
0,5.3 hrs on record,September 18,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t플레이 타임과 요소에 비해 가격이 너무 많이 나감\t\t\t'],0,0,0,https://steamcommunity.com/id/rutenum17/,rutenum_17,,0,KOREAN
1,20.5 hrs on record,September 17,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t생각날때마다 하고 또 해요...', '후속작도 나오면 좋겠어요...\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198283577007/,momoming,,0,KOREAN
1,3.6 hrs on record,September 14,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t정리가 취미이신분,꾸미는거 좋아하는분 다 개추함', '전반적으로 이쁘고 힐링되는 느낌이 아주 좋읍니다...\t\t\t']",0,0,0,https://steamcommunity.com/id/jonem7199/,INFP 냐리,75,0,KOREAN
1,16.3 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t몇 시간이나 다시 붙들고 있는 맛이 있습니다. 약간 강박이 생기는 것 같기도 하지만 정리게임이 다 그런 것이니까요. 근데 게임 감성상 도대체 이게 뭔지 싶은 물건들이 종종 있습니다. 예로 파란 박스같은 기계가 게임기기라는 사실을 플탐 12시간에 알아차렸다는 것이 상당히 큰 기억에 남습니다. 전 무슨 휴대용 배터리 인 줄 알았답니다.', '몇 번이고 다시 플레이하면서 똑같은 자리에 물건을 넣는 절 볼 수 있었습니다. 그래도 손이 심심하거나 심신의 안정이 필요할 때 다시 하기 좋았답니다.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199427585715/,flakrsnfl,,0,KOREAN
1,10.1 hrs on record,September 13,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t물건들이 이름은 안나오는데 답이 정해져있어서 약간 답답한점만 빼면 꽤 좋은게임인듯', '가격면에서도 좀 아쉽지만 세일때사면ㄱㅊ', '도전과제도 할만하고 물건을 어디 놓거나 흔들거나하는 사운드반응이 아주 디테일해서 너무좋음\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198389378785/,dot88,,0,KOREAN
1,14.1 hrs on record,October 11,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tเกมน่ารักเล่นเพลิน ส่วนตัวชอบนะ แต่คิดว่าเกมจบเร็วไปหน่อย ด่านน้อยไป แต่ก็โอเคแหละ\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198257770407/,mynameissomeone,,0,THAI
1,29.3 hrs on record,October 6,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tน่ารักกกกกกกกกกกกกกกกกก\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199573366727/,kookkook,,0,THAI
1,4.6 hrs on record,October 8,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tIt's a very cute game with a hidden storyline that lasts for a few hours. It's worth buying when on sale.\t\t\t""]",0,0,0,https://steamcommunity.com/profiles/76561198333900396/,Finfrost24,,0,CZECH
1,9.5 hrs on record,September 17,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcosy pohodová hra :-)\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198088966611/,czekiller,,0,CZECH
1,3.3 hrs on record,October 1,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tVery mindful, very cutesy, very demure <3\t\t\t']",0,0,0,https://steamcommunity.com/id/LittleJay122001/,LittleJay,91,0,GERMAN
1,3.4 hrs on record,September 10,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tSchönes, liebevolles Spiel zum Entspannen\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198972095931/,𝒩𝒾𝑒𝓃𝒾𝓆𝓊𝑒,,0,GERMAN
1,3.3 hrs on record,October 10,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tEin wirklich schönes Spiel, jedoch vieeelll zu kurz dafür das es 20€ kosten soll sind es viel zu wenig Level. Würde gerne mehr Level spielen. Das Spiel hat aber wirklich eine sehr cute Hintergrund Geschichte und diese hat sich auch durch die Level gezogen.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198702809640/,Dark_Stefanie31,19,0,GERMAN
1,5.9 hrs on record,September 25,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tEin cozy Game zum entspannen und manchmal auch verzweifeln, wenn man große Teile verstauen soll und gar keinen Platz mehr hat. :D Dennoch macht es Spaß und ist auch etwas langlebiger als gedacht, da ich manchmal nach einem Raum erstmal wieder eine Pause machen muss. Ich kann es auf jeden Fall weiter empfehlen.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198063257932/,kleinefreche,,0,GERMAN
1,4.0 hrs on record,September 10,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti love women\t\t\t'],7,1,0,https://steamcommunity.com/profiles/76561199444107057/,Ashoe,,1,ENGLISH
1,7.3 hrs on record,September 27,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti am currently going through a pretty rough depressive episode, and playing unpacking has made me feel like being hugged by a best friend, or stepping into a warm bath - so cozy and lovely overall <3\t\t\t']",3,0,0,https://steamcommunity.com/id/hydrancheas/,Hydrancheas,,0,ENGLISH
0,5.9 hrs on record,September 13,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCan be relaxing but it starts to get annoying trying to figure out where the game wants you to put that last couple of items, honestly so much so that i just don't even want to bother finishing it.\t\t\t""]",4,2,0,https://steamcommunity.com/profiles/76561198133279111/,Sekkune,,0,ENGLISH
1,6.4 hrs on record,October 6,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAnd they were roomates\t\t\t'],2,0,0,https://steamcommunity.com/id/solareclipse26/,SolarEclipse26,,0,ENGLISH
